"NKE.Adjusted","IXIC.Adjusted"
NA,NA
-0.00871466332515224,-0.00275440423296893
-0.00490329241675501,-0.00631956181434483
0.00464578669184348,-0.00320487777464629
0.0241680630702264,0.0229986529332832
-0.00579784175004419,-0.00482003674581774
0.0191555137816313,0.00413532845312017
-0.00884354080363447,-0.0012741521256808
0.00262382561019371,-0.00334653231938046
0.00137167900570453,0.000898804309773466
-0.00462128945940042,-0.0111256621365103
0.0176205640579967,0.0233172353688799
0.000122933502767436,-0.00802021081442347
-0.00394331443635863,0.00126356088069206
0.0128812893203432,0.00762293346195178
-0.000731599137438623,0.000174914659528157
-0.00109846852630363,0.00646850198994821
0.0015861912393593,0.00959436826651385
-0.00305268673416403,-0.0023992486463494
0.00280885511181641,0.0136173051895724
-0.00415491452049568,0.00480455932716604
-0.0114540378453649,-0.0177773810323121
0.00629741240296603,0.00835253026298385
0.010652126104023,0.000927395333470902
-0.00231669029403406,0.00798535613134054
0.00158571508347608,0.00461153800637718
-0.0028071409199889,0.00258210250762219
-0.00970226267812249,0.00238772686118659
0.000986819972871495,0.00164055530648274
0.00406030773770487,1.58710849811628e-05
-0.00418364983092606,-0.00102541741739813
0.00798288248371918,0.0113847526409054
0.000978132956705624,0.00266073445255236
0.0191242942813609,0.014487511004368
0.00835723006584751,0.000636070699127854
-0.00596232563991982,0.000414833412222979
-0.00491583865861465,-0.00663816138995173
0.00813986925982403,0.00614579393203807
-0.0025067146112531,-0.00906069684580602
-0.0126286509242688,-0.0147074170980121
-0.00997452211852522,-0.00174478057100817
-0.0158958653301652,-0.0176501287661937
0.0108709796326494,0.0024949907815164
0.0131821990896513,0.015385769900556
0.0397009294118324,0.00147847029464941
0.00128107680345618,0.0055047732233518
-0.00771116935878064,-0.0147487417608759
0.0147857241531946,0.0191230504104863
-0.00660909267193961,-0.00337164445672523
-0.00935018068505564,-0.00369189907604469
0.0113258695023753,-0.0107457030424347
0.0173797450768501,0.0202873049813925
0.00570916506295707,0.0116676891018736
-0.00342156673433755,0.00468394120146775
0.00228237716416161,0.00133424916467539
-0.00617429155872768,0.00137484566896849
0.0014898718590132,0.0040977934889965
0.00171636105765902,0.00287419047636632
0.00376563729035345,0.00794419214860028
0.0161558173339264,-0.00480010313389358
0.000560134063958275,0.00106996279223052
-0.00787136659384331,-0.00400386435046798
0.00731123252988508,0.00764680600558134
0.00914776302405475,0.00214379318351224
0.0024400223589287,0.0024903368969094
0.0222390333662643,0.00678936982341809
-0.0597109747314538,0.00144963790257754
-0.0104046387148823,-0.00220340871524286
-0.00255993649256317,0.00062627516426654
0.00580855229087724,-0.00164728500047104
-0.0123545320777275,0.00151977271989626
0.00573008735883072,-0.0014821836722733
-0.00397247398484903,-0.00380367203911976
0.00781295266424036,0.0144639802952904
-0.024933594237757,-0.00382299352849079
0.00652854930847133,0.00778313421615861
-0.00903258202054654,0.00284176626654558
-0.00274975595140685,-0.00248287463352106
0.00763271336783817,0.0017113856313712
-0.00178371347259556,0.00332927301193648
-0.003457457129639,0.00751723306592378
-0.0140721038439532,-0.00074554383490155
0.0181245195041867,0.00728886996463794
-0.000118983666749337,0.00382168988694994
-0.00476979606134671,-0.0147474685272429
-0.00707737597760243,-0.00776115336980191
-0.00931247573801311,-0.00546922559815275
0.004364698870198,0.0103605673648457
0.00265790220157787,0.000625349852883272
0.0134230501499143,0.00741931500451077
-0.0147511568041573,0.00574365936329632
-0.0159535549129433,-0.0251347302361475
0.0124437912531478,0.00489707996551451
0.0128894050750401,0.0187520928174995
0.00429956378679992,-0.000592603571403336
-0.00131181868857909,0.00156986355177844
0.022886405071931,0.00558381448920897
0.00882498383174282,0.00529054854365188
0.00242478575261487,0.00468016095479961
0.00620836485006023,-0.00285707656160868
-0.00528615324913881,0.000494624277154298
-0.00670525944129089,0.00678229863817929
-0.00511690465033942,0.00275120625056874
-0.00256822974630914,-0.00456454246704177
0.00233506507415702,0.00753477791094444
0.00337622203224354,0.00212829137217055
0.0317995257493695,0.00083659362004624
-0.0180634992846904,-0.0277387728969755
-0.0119941536743906,-0.0122021704256488
0.00382137983367415,0.00546062980360187
0.0167339845529614,0.0156374044577194
0.011863837032108,0.000438576606926809
-0.0150515273292645,-0.0162549627179054
0.00715797019359388,0.00388668610896969
0.0204661308578496,0.0182704404761035
0.000445144206358758,-0.00503996590071761
-0.010738344705863,-0.0141188322149525
0.00303189820862591,0.00730857023750941
-0.00269457958624536,-0.00509292427967888
-0.00869419710704612,-0.0185966733172838
-0.0115199765683659,0.0053871584152459
-0.0110740407219491,-0.00540568825335544
-0.0102600579024338,-0.0125329556932035
-0.00599473940764668,-0.0191181352000783
0.00693185216250971,0.00732173706109984
-0.0960247271027733,0.0028864706205641
-0.0097131960585092,0.0181498025013757
-0.0182551600943009,-0.00305804994546829
0.0231883664331274,0.00536213688146549
-0.00636570477885914,0.0140285050063124
-0.000912679641268207,0.0024236388392275
-0.0100952044063501,-0.00452346955839997
0.00617407911982406,0.00955255646611283
0.00509440180954821,0.0071924043427913
-0.0137752710591748,0.00154017185163561
0.0109046860407903,0.00306248132184964
0.0114331998009525,-0.000147041562013083
0.00669498958710543,0.000716797109847039
0.00945086571925914,0.00308714663011044
-0.00739989388460529,-0.00131529730598823
-0.00900441844738057,-0.00563788900712764
0.00951652519507532,-0.00320966574083346
0.000895542671885404,-0.0096877181222759
0.0153547338487676,0.00607667650446211
0.00840179455903732,-0.000470883825077177
-0.0170018286434413,0.0016036330451864
-0.00190708077618951,-0.0106436861152755
0.00190708077618937,0.0034998122544419
0.0168769304180335,0.0207453123934369
0.00149759127419473,0.00627814195657264
-0.000998144943609646,0.00202618938746523
-0.0018741980673642,0.00763569823385711
0.0144030816483569,0.00781469893586694
0.0177168444351707,0.000923008363652285
-0.00303233799747299,0.000351548101032289
-0.000972305774010987,-0.00329752384407799
-0.00707745044246292,-0.00787285565012157
0.0137429492055851,-0.00472328603570555
-0.00217652691012798,-0.00478828801605249
-0.00716767174952532,0.00455139060702085
0.0107926489768985,0.00553359427422487
0.00709089998962396,0.0100225482767156
-0.0101107839566153,-0.00938613463459025
0.0229620178411731,0.00629983327443639
0.0196681579590586,-0.0121480918354882
-0.0115433764465229,-0.0164543800393198
-0.00446636558218952,0.000323384698863161
-0.00070700849067391,0.0113573377686199
0.0149762918252142,0.00294771480469591
-0.0123862093951628,-0.00710552307652972
-0.0169566061492857,-0.0159724392792516
0.00845494706806074,-0.00462847386741049
-0.0136105200252962,0.00552697222743182
0.0105226061930216,0.00777019574427676
0.00652090402718609,0.00499668945053119
-0.00201107267385149,0.0136503713737071
-0.0276127418683298,-0.0235929316109961
-0.00846681954313704,0.00148673658418416
-0.00978275482141588,-0.0147221572462263
-0.007369081540401,-0.0111199229150165
0.0263515356468808,-0.000370088003071256
-0.0222231689914844,-0.0097380231763579
0.00709090168333884,0.00354097063237156
-0.0125991070395152,-0.0154415620270459
0.0106138073626994,-0.00152932753702203
0.0212603514692614,0.0146775939935634
-0.0227520091468857,-0.0178002472440034
-0.00124469293412822,-0.00295329381793975
0.0101611840431068,-0.00275562124345912
0.0258016455423448,0.0050246314435796
0.0152619856942903,0.0216675640601066
-0.0307606176049154,-0.00674705736644107
0.00292440272871798,0.00655725124379457
-0.0123647593349341,-0.0126827132717774
0.00540545276517864,0.0132520232228179
0.0966235895193597,0.0151472569251703
-0.00133575085117179,0.00408788126389157
0.00222525337337723,0.0119805459240794
0.0202426722643031,0.0152108231430181
-0.000871669863525295,0.00345279896201203
0.00662721325742021,0.00291530455538307
0.0140855704160119,0.013542193701428
-0.00449445407604249,-0.00448318947588706
-0.019603138259046,-0.0202004739834505
-0.00218983147351989,-0.00741702518754571
0.008948099433016,0.00538107333104013
-0.000978244821532762,-0.0123212086708662
-0.00283134603372216,0.00977235106154144
-0.0116267365832921,-0.00888947035872625
0.00110264228789081,0.0219658241916675
-0.00154404452676785,-0.00435759764130899
0.0135936987407228,0.00715215234142026
-0.00141647460388202,0.00857164273301163
-0.00854145177953541,-0.00562297829891438
-0.00662032698560328,-0.000999545372833301
-0.0179842942976137,-0.026825257005433
0.0196435187376069,0.000527915554258333
-0.00365391114935661,-0.00357443019646066
-0.00902569288013362,-0.00427915483622065
-0.0485047246223442,-0.0278452433982722
0.0228827161705337,0.00888804810547016
-0.0656108859514931,-0.0520857668780993
0.0280516362920436,-0.00942468142575929
-0.0574179456155743,-0.0714890826508926
0.0409482420044762,0.0515918802529433
-0.0391819220519551,-0.0417325939124291
0.0482317344766997,0.0458168221730315
0.0118217322068678,0.00611923066624033
0.0105096168437732,0.0186528390193556
-0.0226917541260593,-0.0125034858687482
-0.00808351308847452,-0.00475478058896362
-0.0323780932928229,-0.0535910977775635
-0.0169088786124164,-0.0163441323248975
0.00849017765245406,0.00151040305121177
0.0533164534157357,0.0420312051361266
0.0260951942389969,0.00880387553604976
-0.0240634604847863,-0.0196678789023941
0.0297581456271887,0.0245835264323676
0.0257406931669256,0.0326330655269569
-0.0248139949443647,0.00544937120708001
0.00323658779920491,0.00129950885245726
0.00242931381305539,-0.0130408333329187
-0.0294294361072831,-0.0261475789606434
-0.00333728987116599,-0.00262405878093106
0.0323044577857722,0.0299099748202391
-0.0137339321179994,-0.0077982816297392
-0.0337278370223314,-0.0244752315785242
0.022295087232497,0.0109207858472597
0.0171587155929066,0.0147438695646264
0.0192723874226164,0.0158289383993189
0.00626679618216013,0.0133293675297537
0.0194595431062224,0.00582861975044804
0.00477857397494103,-0.00362167625467817
-0.00823780803007113,-0.00868342330551091
-0.0424721371975339,-0.0202993263090158
-0.0183620794153115,-0.0330516006683348
0.0516258614697169,0.0111605193922642
0.00753021206676361,0.0133843985642044
0.0141200275822719,0.0119049565761174
-0.0235699246210198,-0.021932400505196
-0.00544039680167177,-0.00435210982633974
-0.0285897947490383,-0.0267001045879652
-0.0291904781288494,-0.0334975425480827
0.031759989227146,0.0291077632204028
0.0238586749211116,0.0228935646359585
0.0167159546335097,0.018646395167158
-0.012737557785014,-0.0110185761857604
0.0287379261075699,0.0343713021039473
-0.00963624880813939,0.00659536899546944
0.0213617703373404,0.00836587564703373
0.00456519864659079,0.00593689749241913
0.00820828978845315,0.018007028502818
-0.021197639724775,-0.0200394668316464
0.00504117283066726,0.0161259902669245
-0.00207912580074882,-0.0202953645646137
0.00655092195876861,-0.00208352027546202
0.0264190731961661,0.0148357381107371
0.00760220336998603,0.0232280042111496
-0.0139817986837195,-0.0228640986515529
0.00489464286102192,0.00463218522107447
0.0170494951240148,0.0326453438320834
0.00955451583109474,-0.000540555352533241
-0.00414294408022822,-0.0194562655433022
-0.0259700293362515,-0.0292761551731503
0.0112277944832405,0.0125865572289189
0.00776415683097079,0.0217282938311186
-0.0136801381251001,-0.00439072244607561
-0.00616428468142667,0.00338205925590954
0.0171232950032149,0.0118908042537662
-0.0325941924499398,-0.0395779155290565
0.0167493547625851,0.0013341467751383
0.0234661609849613,0.0202122678687114
-0.00416887291895595,-0.00806981521883246
0.00208657595070268,0.0108470846646385
-0.0237290461013167,-0.017496317742416
-0.0195059620210202,-0.0197497107294886
0.00931551912424909,-0.00600332005348353
-0.0183891200371028,-0.0193740735174784
0.00624010404605256,-0.000737394631308853
-0.00766870453429173,-0.0245728191302945
-0.00717405735121749,-0.00757719699725027
0.0500131886670968,0.0345506966184663
-0.000421563641331697,-0.00469183079871774
0.0137138867166744,0.0408285436597886
-0.0059664395452239,0.00223380185535755
0.0104439591038318,0.000277922313347366
0.00362975825060529,0.0109150317529858
-0.00362975825060528,-0.00233725910662444
-0.00374728249130423,-0.000132143119700615
-0.00743184411387086,-0.0201433455132199
0.0259269829449627,0.0192521686270465
-0.00750146734820951,-0.013154539868083
-0.0197922622326658,-0.0127093299558554
-0.00696796403764113,-0.0156140070972381
-0.00328962505706578,0.000669229906918499
-0.00436756452968687,0.00561976062837107
-0.00310077705177987,-0.0126772891439888
0.00267366105343337,0.0314409094446701
0.0286365492975063,-0.00994276838098549
-0.0160070218239407,0.00829760906606638
0.0216991708324454,0.00735519283356997
0.00893821760581156,0.00250200678027565
-0.0138003735924003,-0.0135069190003438
0.0106246545994144,0.0091319960549978
-0.0112470520951049,-0.00329192450316482
0.00455529962090451,0.0165862759866554
0.0144596116171866,-0.000135872592165677
-0.000611051206235109,0.00808545575933727
-0.00173342789086715,0.00163166154086171
0.0036671225068803,0.000874671780962852
0.00121941316879608,0.00964486055189944
-0.00335691730806116,0.00305177153708079
0.00973439541645687,0.00512927025960871
-0.00810535877284892,-0.00516250429606718
0.00951707670454074,0.00640228562411537
0.0161922926103473,0.0151445138408828
0.0071132477531954,0.00670027078958667
0.00177044945183734,-0.000584795790507756
-0.00196739643524725,-0.000908306685175372
0.00637979340977225,0.000886754796475544
0.00973622713137618,0.011300904850689
-0.00885604640807161,-0.00463406938058487
-0.00185902309346394,0.00400938304463278
0.0124575622238425,-0.00163813350974016
0.00578647081473425,0.000675514173131985
-0.00231054760826706,0.0121616696634118
-0.00900428235150622,0.00399790723228038
0.00659173091155892,0.0159508220246035
-0.000386562736901804,-0.00126382359488243
0.00741498378160477,0.000719966540466993
0.016178464427418,0.00404816706453873
-0.00160609886622802,0.00389173782400196
-0.0033148587627424,-0.00800884303598778
-0.00180412525654083,0.00942894326070928
0.0133114645229336,0.000150151283084787
-0.000281382164667229,-0.00547228788987546
-0.00413608058874371,0.0149840843283168
0.00488627683306518,-0.00273023644565562
-0.0163496707734368,-0.00108805791653392
0.00740467901063509,-0.00523660726864454
0.00387026552109054,0.00808474761685144
0.00141224890999555,0.00228688792543747
0.00824512829740803,0.000812798901985838
0.00242313702309314,0.00692103387910408
0.00455071131384438,-0.00667496110787311
0.00906997276243028,0.00741460667679216
0.00184089998701114,-0.00428489755257022
0.00458759276883005,-0.00867607699347917
-0.0175459446004307,-0.0137047980629469
0.00223344296823616,0.00867943511064959
0.00297010797769639,0.0117608314499318
0.0190936876067759,0.006014748033149
-0.00483077132994825,-0.00156737339522205
0.0118979207328865,0.0186672971294524
-0.00416176156447198,0.000279609126285552
0.00389086965247604,0.00513036396189093
0.00441540497650035,-0.000363276896389397
0.00814865174494213,0.0075193170573136
-0.00348415984433096,-0.00135560731184385
-0.0117023089255411,0.000380574592552531
0.00496766990891971,-0.00390966566523671
-0.0326937185253186,0.00150046479032287
0.0104645632006014,0.0176566203562517
-0.00619145995504727,-0.00071119605394356
-0.00604338407941093,-0.00494438612940574
0.00576527873004801,-0.00309656971433537
0.00545567687592022,-0.00122517609440724
0.00533427527295135,0.00905775316001469
0.0032053463775369,-0.00196682799153296
0.00109653143680703,-0.0147147528251959
0.00818634695594145,0.00403667464369596
0.0027139824452344,-0.0109081408821897
-0.0389642113401561,-0.0185024593471717
0.0166740561766513,0.00840262423744291
0.00368834989853112,0.012875679708658
0.00477456249707264,-0.0145777576527399
0.00210462275123119,-0.00764377321044739
0.00392283505451624,0.0180466450344451
0.00662458976163726,-0.00374370261581185
-0.00862970837688573,-0.00791189833505872
0.0105273232218753,-0.00236687732126432
-0.00925088568434286,-0.0100488210953058
-0.0277154080622984,-0.00298374406572801
0.0211334079352814,0.0227107653078588
0.012034067294238,0.00690114446176236
0.00262454814277252,0.00607531965936255
0.0110558243757757,-0.00746945495581
-0.00510821174125064,0.00133835276763507
0.0264222716984462,0.00308010401453336
0.00104953557212213,-0.0116862512346946
-0.0229001123131355,-0.0227276294121018
-0.00349414891978299,0.000480181939349684
-0.0244390574974058,-0.00389225815160566
-0.00534861778625924,-0.00393134271028823
-0.00547034621587959,-0.000364691280677627
0.00648695197794971,6.141499090042e-05
-0.00732400351572704,-0.0107053277946582
-0.00232895411308709,-0.00304332550319351
-0.00205397835728156,-0.00683797901147957
-0.0251740738241014,-0.0212219508277317
0.0104873468616271,-0.0124811729971668
0.0168339864334267,0.0243239585432807
0.0113131294281877,-0.00285947022884378
-0.00861237805900583,0.00388105620446872
-0.000372014240647794,-0.00377546243350354
0.0121146042095658,-0.000651711615702556
0.0193897731633752,0.0117229488837989
-0.0210457031604293,-0.0117828344484455
-0.00064687322990583,-0.0035377086537453
-0.0336529538835523,-0.0286522507957316
0.00095554529806717,0.00455018588918796
0.00770667044840909,0.00653657236178848
0.0146770670683856,0.0236937553670283
0.00270484217997687,-0.0048275564520236
0.0118519932190728,0.00963191952526748
-0.0109209821468601,-0.0171806111343551
0.00130194939357533,0.0117960919600722
-0.0512932750051436,-0.00864058457026026
-0.0217572260289245,0.00626709688112123
0.0171486876774616,0.0127761905135514
-0.00344571916757669,0.00781194011960709
0.00137972507486733,0.0118213907186422
-0.00335409844062286,0.00023546630847007
-0.0254191001673987,-0.0246525549709573
0.00747249699041682,0.0115900718386229
-0.019710084488153,-0.0196425014606241
0.0101067334791857,0.00629156909137795
-0.00345946926434659,0.00742143342140693
-0.0125129959307042,-0.00902396866306436
-0.0987426398350426,0.0295844782151079
0.0121158739531927,0.00549752022343616
0.0181793340314107,0.00838499871064937
0.0188312144353716,1.34535125462602e-05
-0.00893348965493349,-0.0131194460415761
-0.0121106714497203,-0.0018946889882513
0.0111253368972172,-0.0100924534701978
0.010569429871154,-0.00495660067787366
-0.00478056584288506,-0.00757368776271912
0.0231454745296146,0.0146435586385835
-0.0101611258053914,-0.0039721726234628
-0.0027989320622016,0.00451185306928442
0.0199589654061364,0.0111267373903151
0.00663551020598497,0.00788691707785248
-0.0231506713239753,-0.0137834383859778
-0.00247407712677681,-0.0120886862941322
0.00118400628588404,-0.00944184020598494
0.00589911651705276,-0.00306092526008669
0.0323032998985696,0.0135748332287893
0.00464849126357394,0.022163381792112
-0.0122357439071105,-0.00414978403005664
-0.0264285935835735,-0.00214772598903664
-0.00375636162807521,-0.00659079137182479
-0.00495849530906846,-0.00358147101478629
0.0216993007502955,0.0197805518627108
0.00999532701874493,0.00738865818762973
0.00678181281022562,0.00864180826646826
-0.00281144559035866,-0.00152979050232249
-0.00879773181006761,0.00245108843806568
-0.00590842153994455,0.000735231095293942
0.0141846088818218,0.000549332660484603
-0.00985532776533528,-0.00183460271673934
-0.00729663470366117,0.00461315626135062
0.00592592803143638,0.0103261412329876
0.0154944698242149,0.00462624747765387
-0.00510343788456168,-0.000123562279760878
0.000835002497906891,-0.002913648922792
-0.00083500249790688,0.0020876037990639
-0.00334691239963422,-0.00661657024721691
0.0146641165933519,0.0053534763097735
-0.00444928208278478,0.00110692281538321
0.0249885231646111,0.0012844685243501
-0.00182224660344652,0.00131530745934829
-0.00591599788392384,-0.0105973293157643
-0.00399775150935063,0.00596829273181921
-0.00102763089704739,0.00263760217961449
0.00092490250843659,-0.00188467762617285
0.0214428207129591,0.0214477779092453
-0.00171067512163802,0.000194464489908604
0.00752525540280314,-0.0103839451804001
-0.00360506013055716,0.000164292466718401
0.0115699987168493,0.00314529331010917
-0.0163970797115904,0.0132439227769881
-0.0261452434818056,0.00887098835530164
0.0136685926906458,-0.00165970317807076
-0.0025550735785005,-0.000273696881885364
-0.000614150309577686,0.00151564481493825
-0.00967188979980726,-0.00209485713915178
-0.00207000430650811,0.00125866926492807
-0.0125105628871225,-0.00604976407436321
-0.00252098704933963,-0.0137136752572604
0.00430284696499106,-0.00773739675123137
0.00532667337216489,0.0137716722127474
-0.0114190707213165,-0.00651551051550191
0.00672058680796292,-0.000866791390084094
-0.00629928585474537,0.00208869469524626
-0.012185517458911,0.00485669549406059
0.0220367982001354,0.00452846694155105
-0.00701167964808822,-0.00422232861256343
-0.00241841193361774,-0.00763056922902391
-0.0053833970909908,-0.0153239981682843
-0.00275572149766253,-0.00432906473033883
0.00719124812813812,-0.000776936021380198
-0.00507083268517546,-0.00173948926723171
0.0125245297249818,0.00657136353854885
0.0169046900614435,0.0119994597921649
0.00338795857975032,0.000950864569984964
0,-0.010118282668213
-0.0115453617079635,-0.0221281079631771
-0.0206365106035122,0.00376578053063293
-0.0177260744285029,-0.0088224802767366
0.000753858677169679,-0.00293361745550913
-0.0171556944172695,0.00148133380628667
-0.00175377855009631,0.000612592097647047
0.00252009907623855,-0.00359418581306818
0.0425277055937929,0.0142833869579055
-0.00853127919258952,-0.0126389472137619
0.00758696736344227,0.00586114851404676
0.00909140303293434,0.00408212714344304
-0.0155155194274577,-0.0250936458882195
-0.0299202136206807,-0.0143019375113882
0.00488678340885266,0.0032032158301946
-0.00021666401662191,-0.000213497737993292
-0.00892472732147792,-0.00703514128899321
-0.00955688194836444,-0.0129409502446608
0.00253546992102319,-0.00347310417294343
0.01919145015982,0.00569061055161828
0.039494869594466,0.0218202464078412
-0.00739855023439649,0.000209117141047609
-0.00010463051321762,0.00337831179651947
0.0119575358910589,0.0136765453431811
0.00936177235706951,0.00334137220069302
-0.00667801598834638,-0.00302460791973884
0.0216180010006094,0.00805095646426114
-0.00161529665357261,0.00674574198519336
-0.0151695335186955,-0.000594473196010466
0.000820287493067383,-0.00267446955688106
0.00112687487737851,-0.00183701039649281
0.000102413107333327,-0.00770137429749863
0.0118562086013541,0.00522226489864917
0.00172577790721032,-0.00376383802631412
-0.00518631552669187,0.00299075562406529
0.0134692785063832,0.0117620124165376
-0.00211477968238154,-0.0028130684983492
-0.0190307017970919,-0.00720957343509118
-0.00432452906064887,-0.00698581493241275
0.0110826539739056,0.0131297367202491
0.00944602120306169,0.0144863171323578
-0.0115913740030133,-0.00333501053447117
0.0123998037862727,0.00197868262596842
0.0597924189393014,-0.00967820034836641
0.00474609174875077,-0.00278769005478787
-0.0282357728244024,-0.00747665756990094
0.00834219766152627,-0.00142233971210601
-0.0149880503879071,-0.00861051602234229
0.0118920872775886,0.0198005573664525
0.00464040758726944,0.0302545837184613
0.0101718439851327,-0.00376316610908303
0.0096913137036417,0.000351436181738264
0.00151167958900704,-0.000919237804232896
-0.0106302599114492,-0.00226148684620509
0.000953715529642035,0.00451787090736594
0.00190474604120012,0.00512237861600736
0.0104118000611966,0.00123887689458867
0.00169349319775356,-0.00260442686530682
0.00842465461944764,-0.00215789064600005
0.00167645886155345,0.00217073386745501
-0.00466375089051038,0.00590386069465213
-0.00355903294417018,-0.000411449110618267
0.00355903294417014,0.00269835128796023
-0.00731914905626581,0.00333182462576845
0.0143994963523697,-0.00741246373314772
0.0308954155285382,0.00615600716715833
-0.0190828001502704,0.00145624413790007
-0.0106992726272178,-0.00020296165674961
-0.00576581061831868,-0.00360543819210672
0.00817390186858906,-5.73403522707015e-05
-0.00649650569879704,0.0116972920310416
-0.000745177059892415,-0.0151914569814498
0.00427706547611837,0.0128231993125536
0.00499771486982231,-0.000977939709942446
0.00955539959993834,-0.00105787927734469
-0.00164730834449281,0.00903929224529423
0.011474519641849,-0.000585704694645606
-0.00235702716375533,-0.00172768519797187
-0.00966716723832757,0.00325530319622716
0.00109904754410688,0.000556647008077174
0.00602360350783374,-0.00207485746912999
-0.008773585475892,0.00673163254207688
-0.00829574761566791,-0.0154221231592789
0.00958002633526534,-0.010457670080515
-0.00128427871959742,0.00963890625028165
-0.00792558225735411,-0.0145174768216992
0.00424707267285971,0.00429079004431938
0.00128900860181961,0.01036581910818
0.00607789793628037,-0.000654831304324913
0.0065886139427102,0.00301742873937041
-0.0016430882845138,0.00386980457433898
0.00310136696949338,0.0131437431057193
0.00725953387656246,-0.000545960146967033
-0.00144766697044771,0.00301186405649247
-0.00964438165842526,0.0037922084990035
-0.002929873064856,0.00261649701816764
-0.0192562229321326,-0.00324857563138517
0.0251073911889118,0.000863221577085366
-0.00292129519192321,0.0042465342820903
0.00164428907666032,-0.00303007730298689
-0.0113825152660663,-0.00353956942695874
-0.00611166730855912,-0.00262576206181093
0.0184065659802455,0.00773988765004617
-0.0226884947255581,-0.00975486106845162
